"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"128","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202312","14","31,500","202","12","-","-","1998","안남로 272","-","중개거래","인천 부평구","24.01.26"
"129","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202312","14","24,900","103","19","-","-","2000","부평북로 431","-","중개거래","인천 부평구","24.01.29"
"130","인천광역시 부평구 산곡동","264-1","0264","0001","뉴서울(264-1)","84.8900","202312","14","27,400","-","13","-","-","1991","부흥로123번길 36","20231229","중개거래","인천 부평구","-"
"131","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","84.9588","202312","13","50,000","205","10","-","-","2007","원적로 344","-","중개거래","인천 부평구","24.01.29"
"132","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","118.1342","202312","13","83,800","512","10","-","-","2004","굴포로 158","-","중개거래","인천 부평구","24.02.15"
"133","인천광역시 부평구 부평동","995","0995","0000","부평역화성파크드림","59.9300","202312","12","45,500","102동","11","-","-","2020","동수로 80","-","중개거래","인천 부평구","24.02.19"
"134","인천광역시 부평구 부개동","525","0525","0000","부개역코오롱하늘채","59.8972","202312","12","49,000","101","13","-","-","2021","부평문화로 216","-","중개거래","인천 부평구","24.01.19"
"135","인천광역시 부평구 부평동","438-1","0438","0001","백조주상복합","55.3500","202312","12","16,200","-","1","-","-","1997","부평대로98번길 35","-","중개거래","인천 부평구","23.12.20"
"136","인천광역시 부평구 산곡동","233-26","0233","0026","태화프리상뜨","59.4188","202312","12","26,000","103","7","-","-","2004","마장로220번길 65","-","직거래","-","24.01.04"
"137","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","84.9450","202312","12","36,000","310","12","-","-","1990","마장로 121","-","중개거래","인천 부평구","24.01.17"
"138","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202312","11","19,000","202","8","-","-","2000","부평북로 432","-","중개거래","인천 부평구","24.02.15"
"139","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202312","11","26,000","103","13","-","-","2000","부평북로 431","-","중개거래","인천 부평구","24.01.18"
"140","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202312","11","29,400","203","14","-","-","1998","안남로 272","-","중개거래","인천 부평구","24.03.29"
"141","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","122.6500","202312","11","72,300","3","13","-","-","1988","부평문화로 37","-","중개거래","인천 부평구","24.01.29"
"142","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.0700","202312","11","64,500","605","10","-","-","2004","체육관로 57","-","중개거래","인천 부평구","24.02.15"
"143","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","69.2824","202312","11","55,000","-","45","-","-","2022","열우물로 90","20240102","중개거래","인천 부평구","-"
"144","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","59.9600","202312","11","34,500","212","5","-","-","2012","동수로120번길 43","-","중개거래","인천 부평구","24.02.19"
"145","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202312","11","32,500","제117","2","-","-","1998","세월천로 16","-","중개거래","경기 시흥시 인천 부평구","24.01.31"
"146","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202312","11","29,400","-","14","-","-","1998","안남로 272","20240109","중개거래","인천 부평구","-"
"147","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","69.2824","202312","11","55,000","112","45","-","-","2022","열우물로 90","-","중개거래","인천 부평구 인천 서구","24.01.30"
"148","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9700","202312","11","27,000","308","13","-","-","1996","길주남로 144","-","중개거래","인천 부평구","24.01.22"
"149","인천광역시 부평구 산곡동","510","0510","0000","부평산곡푸르지오","84.3620","202312","11","59,500","106","6","-","-","2011","안남로 269","-","중개거래","인천 부평구","24.02.29"
"150","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","59.9900","202312","10","28,500","713","10","-","-","1998","동수천로 118","-","중개거래","인천 부평구","24.02.07"
"151","인천광역시 부평구 갈산동","171","0171","0000","부평지웰에스테이트","74.9700","202312","10","46,800","102동","11","-","-","2021","주부토로249번길 17","-","중개거래","인천 부평구","24.02.19"
"152","인천광역시 부평구 산곡동","518","0518","0000","부평샬레아넬리스","84.8818","202312","10","40,000","104","2","-","-","2019","원적로 238","-","중개거래","인천 부평구","24.02.15"
"153","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202312","10","32,500","-","11","-","-","1998","부개로 11","-","중개거래","인천 부평구","-"
"154","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202312","10","24,500","113","8","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","24.01.12"
"155","인천광역시 부평구 산곡동","91-2","0091","0002","부평IPARK","69.9400","202312","10","51,000","102","7","-","-","2020","길주로364번길 9","-","중개거래","인천 부평구","24.01.30"
"156","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202312","09","33,800","104","16","-","-","2005","굴포로 105","-","중개거래","인천 부평구","24.03.29"
"157","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","59.9800","202312","09","31,000","110","3","-","-","1996","길주남로 143","-","중개거래","인천 부평구","24.01.26"
"158","인천광역시 부평구 산곡동","294-35","0294","0035","우성3차(294-35)","84.9700","202312","09","32,000","112","3","-","-","1990","부영로 165","-","중개거래","인천 부평구","23.12.28"
"159","인천광역시 부평구 산곡동","307","0307","0000","현대1차","72.4800","202312","09","31,000","122","7","-","-","1986","경원대로 1269","-","중개거래","인천 부평구","23.12.28"
"160","인천광역시 부평구 십정동","609","0609","0000","부평금호어울림","84.7900","202312","09","37,500","103","6","-","-","2008","경원대로1110번길 20","-","중개거래","인천 부평구","24.01.16"
"161","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202312","09","30,000","104","12","-","-","1998","안남로 272","-","중개거래","인천 부평구","24.01.16"
"162","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","59.9300","202312","09","20,000","제102","16","-","-","1994","부평북로 313","-","중개거래","인천 부평구","24.02.15"
"163","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","39.9900","202312","09","18,000","319","6","-","-","1996","길주남로 144","-","중개거래","인천 부평구","24.01.19"
"164","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","39.5000","202312","09","26,000","106","11","-","-","2022","원적로287번길 25","-","중개거래","인천 부평구","24.02.23"
"165","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.0700","202312","09","61,000","712","5","-","-","2004","체육관로 27","-","중개거래","인천 부평구","24.02.28"
"166","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202312","08","24,800","106","2","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","24.01.29"
"167","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","59.8430","202312","08","49,000","106","22","-","-","2020","동수천로 117","-","중개거래","인천 부평구","24.01.29"
"168","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","49.9600","202312","08","23,700","307","10","-","-","1996","길주남로 144","-","중개거래","인천 부평구","24.02.23"
"169","인천광역시 부평구 삼산동","513","0513","0000","서해그랑블","84.9800","202312","08","44,500","202","18","-","-","2011","영성동로18번길 20","-","중개거래","인천 계양구","23.12.15"
"170","인천광역시 부평구 산곡동","180-116","0180","0116","삼보","60.5400","202312","08","22,000","가","5","-","-","1986","원적로 288","-","직거래","-","23.12.18"
"171","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","59.4000","202312","08","24,700","제506동","14","-","-","1993","안남로 260","-","중개거래","인천 부평구","24.01.04"
"172","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","76.3880","202312","08","21,000","9","12","-","-","1989","부영로 196","-","직거래","-","24.01.08"
"173","인천광역시 부평구 청천동","199-24","0199","0024","미가로","59.9886","202312","08","27,900","101동","15","-","-","2006","길주로 491","-","중개거래","인천 부평구","24.01.29"
"174","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","41.3000","202312","07","14,000","101","1","-","-","1992","굴포로 81","-","중개거래","인천 부평구","23.12.26"
"175","인천광역시 부평구 산곡동","255-1","0255","0001","뉴서울아파트","84.8100","202312","06","26,900","4","15","-","-","1991","마장로264번길 33","-","중개거래","인천 부평구","24.01.17"
"176","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","59.9700","202312","05","32,400","107","15","-","-","1996","길주남로 143","-","중개거래","인천 부평구","24.01.10"
"177","인천광역시 부평구 부평동","119-2","0119","0002","스위트홈","45.0000","202312","05","16,500","스위트홈","3","-","-","2014","부흥북로 88","-","중개거래","인천 부평구","24.01.19"
"178","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","59.9376","202312","05","35,700","102동","8","-","-","2021","상정로 41","-","중개거래","인천 부평구","24.01.22"
"179","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9600","202312","05","57,400","207","13","-","-","2005","수변로 333","-","중개거래","서울 중랑구 인천 부평구","24.01.10"
"180","인천광역시 부평구 부평동","962","0962","0000","부평SKVIEW해모로","36.0986","202312","05","25,300","102","15","-","-","2022","동수천로 71","-","직거래","-","23.12.26"
"181","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202312","05","30,000","204","7","-","-","1998","안남로 272","-","중개거래","인천 부평구","24.03.29"
"182","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202312","05","30,500","제120","16","-","-","1998","세월천로 16","-","중개거래","인천 부평구","24.01.02"
"183","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.3900","202312","05","20,500","307","1","-","-","2000","부평북로 463","-","중개거래","인천 부평구","24.01.31"
"184","인천광역시 부평구 삼산동","56-3","0056","0003","삼보","57.8200","202312","05","17,250","2","10","-","-","1990","후정동로47번길 4","-","중개거래","인천 부평구","24.02.26"
"185","인천광역시 부평구 부평동","431-15","0431","0015","헤리움노블레스","16.7600","202312","05","8,500","-","9","-","-","2014","부평대로 132","-","중개거래","인천 중구","23.12.22"
"186","인천광역시 부평구 십정동","487-2","0487","0002","목동휘버스","81.7200","202312","05","27,400","101","2","-","-","2005","경인로701번길 49","-","중개거래","인천 남동구, 인천 부평구","24.01.25"
"187","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202312","04","51,000","215","4","-","-","2005","수변로 333","-","중개거래","인천 부평구","23.12.20"
"188","인천광역시 부평구 삼산동","254","0254","0000","한국","52.8300","202312","04","14,900","2","6","-","-","1989","평천로 395","-","중개거래","인천 부평구","24.01.12"
"189","인천광역시 부평구 부평동","519-9","0519","0009","벨라루체","44.4100","202312","04","19,000","-","4","-","-","2015","장제로 99","-","중개거래","인천 부평구","24.03.25"
"190","인천광역시 부평구 산곡동","294-35","0294","0035","우성3차(294-35)","84.9700","202312","04","36,000","111","8","-","-","1990","부영로 165","-","중개거래","인천 부평구","24.04.19"
"191","인천광역시 부평구 산곡동","142-3","0142","0003","경남1차","84.4300","202312","04","31,900","104","6","-","-","1990","안남로222번길 27","-","중개거래","인천 부평구","23.12.22"
"192","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202312","04","32,500","-","11","-","-","1998","부개로 11","20240115","중개거래","인천 부평구","-"
"193","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","122.6500","202312","04","72,300","-","13","-","-","1988","부평문화로 37","20240201","중개거래","인천 부평구","-"
"194","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.4100","202312","03","28,200","308","9","-","-","2000","부평북로 463","-","중개거래","인천 부평구","24.01.18"
"195","인천광역시 부평구 십정동","186-7","0186","0007","한국","60.0000","202312","03","22,900","101","11","-","-","1998","이규보로95번길 24","-","중개거래","인천 부평구","24.01.29"
"196","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","59.8200","202312","03","35,500","36","15","-","-","1995","부흥로 246","-","중개거래","인천 부평구","24.02.20"
"197","인천광역시 부평구 부개동","494-1","0494","0001","대동(494-1)","84.9400","202312","02","37,000","제6","4","-","-","1991","부일로113번길 11","-","중개거래","인천 부평구","23.12.13"
"198","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9700","202312","02","26,850","310","15","-","-","1996","길주남로 144","-","중개거래","인천 부평구","24.02.27"
"199","인천광역시 부평구 청천동","399-6","0399","0006","광명","59.9750","202312","02","16,700","103","12","-","-","1995","평천로153번길 13","-","중개거래","인천 연수구","24.01.19"
"200","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202312","02","26,400","305","1","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.12.15"
"201","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202312","02","28,600","제109","13","-","-","1998","세월천로 16","-","중개거래","인천 부평구","23.12.27"
"202","인천광역시 부평구 청천동","259","0259","0000","쌍용","56.2500","202312","02","25,300","1","11","-","-","1990","길주로494번길 12","-","중개거래","인천 부평구","24.01.11"
"203","인천광역시 부평구 청천동","300-1","0300","0001","현광","53.3100","202312","02","16,800","-","3","-","-","1994","부평대로167번길 41","-","중개거래","인천 부평구","24.01.11"
"204","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","59.9300","202312","02","19,600","제103","7","-","-","1994","부평북로 313","-","중개거래","인천 부평구","24.01.25"
"205","인천광역시 부평구 부평동","180-19","0180","0019","투엠레뷰","36.2300","202312","02","15,500","-","8","-","-","2013","광장로30번길 74","20231222","중개거래","경기 부천시","-"
"206","인천광역시 부평구 부평동","180-19","0180","0019","투엠레뷰","36.2300","202312","02","15,500","투엠레뷰","8","-","-","2013","광장로30번길 74","-","중개거래","-","23.12.29"
"207","인천광역시 부평구 청천동","259-5","0259","0005","미도7","52.8900","202312","01","18,200","3","1","-","-","1989","원길로24번길 5","-","중개거래","인천 부평구","23.12.05"
"208","인천광역시 부평구 부평동","204-45","0204","0045","무한레뷰8차","39.2065","202312","01","19,500","-","13","-","-","2016","대정로 44","-","중개거래","인천 미추홀구","24.01.25"
"209","인천광역시 부평구 부평동","182-47","0182","0047","프라이드주상복합아파트","40.7100","202312","01","10,000","부평 주상복합1","3","-","-","2002","경원대로 1426","-","중개거래","인천 부평구","24.01.12"
"210","인천광역시 부평구 청천동","377-9","0377","0009","인향","84.9500","202312","01","20,000","101","9","-","-","1994","청안로 8","-","직거래","-","23.12.05"
"211","인천광역시 부평구 부개동","499-2","0499","0002","푸른마을한신,삼부","99.9350","202312","01","56,000","112","4","-","-","1999","부개로 58","-","중개거래","인천 부평구","24.01.16"
"212","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","49.9600","202312","01","29,500","105","8","-","-","1996","길주남로 143","-","중개거래","인천 부평구","23.12.08"
"213","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202312","01","20,100","202","5","-","-","2000","부평북로 432","-","중개거래","인천 부평구","23.12.11"
